passes_90min_I,passes_accuracy_90mins,passes_key_90mins,duels_total_90mins,duels_won_90mins,tackles_total_90mins,tackles_blocks_90mins,tackles_interceptions_90mins,fouls_drawn_90mins,fouls_committed_90mins,cards_yellow_90mins,cards_yellowred_90mins,cards_red_90mins,penalty_commited_90mins,shots_90mins,shots_on_90mins,goals_total_90mins,goals_assists_90mins,penalty_won_90mins,penalty_scored_90mins,dribbles_attempts_90mins,dribbles_success_90mins,penalty_saved_90mins,saves_90min_I,goals_conceded_90mins,penalty_missed_90mins,passing,defending,fouling,dribbling,shooting,goalkeeping
0.23152386256932606,0.05375556328026965,0.1865842663587172,0.16576722040559486,0.15476463291130702,0.09872063757277158,0.03529198884998491,0.06747027790837248,0.1689622671242035,0.16507333244344422,0.16188323064703214,0.016714938264226493,0.022889702174210037,0.00750313847141496,0.2959982153612569,0.32122036321979164,0.4310106326023939,0.10560419171382768,0.06948209212008248,0.12646974092874158,0.154751294567939,0.13497362234538784,0.0,0.0,0.0,0.9304864895274063,0.14436697098053514,0.10440295152960617,0.07481286840006558,0.13204231903940322,0.4210370883279181,0.0
0.22088109562175026,0.07885063138026212,0.02830454575560249,0.025594443597282884,0.03126339289454579,0.03690300774865605,0.02299498583755249,0.053937385971414405,0.033261733129725725,0.030309514445810544,0.10118271078027592,0.010539686235375023,0.016671717905339976,0.012847296206268241,0.02275076076895694,0.016698234107203797,0.028605414903043778,0.01068285355036688,0.003986423441129729,0.0030148910980792557,0.018675209725689375,0.018625903624155653,0.06846329051006307,0.3180671989099069,0.314071226084102,0.9973826590564515,0.08467978157699543,0.034138643209890324,0.034310185114613936,0.018637317480175122,0.21369039198674705,0.233533905168024
0.31758856267709157,0.07056140737630388,0.2243901582578715,0.22828518862274855,0.23748385869419703,0.18143299432076282,0.04119711195792688,0.1315063334974086,0.24846773412031148,0.1949200814729303,0.20718446455964756,0.02465167928153737,0.025268223631819367,0.014244904876158348,0.2213809709591438,0.1970900935033697,0.13762261272430168,0.10471928545000017,0.055822855197696974,0.03221449942106506,0.3335934078621487,0.3279895269322335,0.0,0.0,0.0,0.9750222341472239,0.1793148534403168,0.16398109741860878,0.09325387076441859,0.24146838102809765,0.3126660821510209,0.0
0.3680503951049343,0.062444183204390234,0.1298417360660334,0.1418656440931034,0.1589456037652961,0.18775698747701364,0.07077795762298572,0.2211882434680544,0.13064466037953756,0.15884685510125632,0.22152268260211466,0.03068288788063587,0.025816948137806453,0.034780118411415845,0.09215216326501846,0.06842626410548858,0.04867673955367226,0.055403084783814796,0.014562410540524193,0.008994095998461255,0.0993945929695838,0.0982881945389839,4.698144233027954e-05,0.00011369372135306555,2.349072116513977e-05,0.9915999788705493,0.1539348497897932,0.15610688728529068,0.09432989842664583,0.08572246460715738,0.24196984835863797,6.138862828282829e-05
0.5106970261189397,0.5219873470827625,0.8160757833968204,0.866055052526424,0.8660273230571184,0.6871449788971532,0.39849238764285705,0.7213190874348889,0.8536235098687786,0.8563733094584585,0.18926896610613578,0.00510204081632653,0.014055499268385254,0.05491722061812722,0.8223046882209117,0.74184507430642,0.09276216629023706,0.4823307400183676,0.07460162656678843,0.0891077424605943,0.7953713564980249,0.7701780329794065,0.0,0.00040816326530612246,0.0,0.9530612244897959,0.5827727241542225,0.7078077659116884,0.22394340725348663,0.6234436314782497,0.5398161791535918,0.00013605442176870748
0.39001672628750045,0.12850138486491827,0.3293106616848503,0.1567971275344742,0.1605968607856092,0.167237261760111,0.049986830219234085,0.13683669671030166,0.16814582254501578,0.14775210379720613,0.16401457366889435,0.013471515199861934,0.017144231580476135,0.013102817076912972,0.20674495302594506,0.1907460646764249,0.16368488229236589,0.45300145138573,0.03558503444476061,0.04610884570800876,0.20615156982928945,0.19806182267167977,0.00014898688915375446,0.0006523335858164483,0.0004650196843464442,0.9714442794371005,0.3252075560557498,0.13429095540194602,0.07109704826467031,0.15198606237268641,0.315745805027969,0.00042211338643888236
0.5247156908564542,0.6002622291711913,0.1037703000106093,0.10235064722862676,0.1217004500537978,0.13514213347837317,0.0953931640309123,0.19136665116642854,0.10157045832811822,0.12084098815943455,0.16440224796664873,0.010304138274887818,0.010802725610769486,0.020442080771148414,0.08718995679529751,0.05870133986384174,0.03967974175330582,0.014309525924879513,0.005484460694698354,0.008475984709988366,0.07767377636777345,0.08631289432677242,0.007811201595479475,0.09817343716543124,0.06959764590776144,0.9958451055343194,0.3107644364907836,0.12919060919162773,0.0653584361565778,0.0677603974293406,0.23797842573135058,0.05852742822289072
0.44511667115016357,0.07055128490740607,0.0499781730225614,0.11792515114830592,0.14795180989773407,0.21060857845528588,0.3757722906759236,0.24897199355859365,0.0845534005947445,0.126889382745563,0.20879193036223714,0.03198517820655537,0.031014224547797314,0.04296262081773906,0.05787363259613548,0.041272434076152685,0.03852963070605175,0.02025308761716194,0.005312241974140143,0.00458517430312072,0.03887430350408925,0.04442869396409571,0.0,1.4281747136906412e-05,4.496105579931501e-05,0.9971649130475568,0.14647480417432324,0.22024596474716862,0.08832866733597837,0.0432921600092674,0.2278851569458035,1.9747600978740476e-05
