passes_90min_I,passes_accuracy_90mins,passes_key_90mins,duels_total_90mins,duels_won_90mins,tackles_total_90mins,tackles_blocks_90mins,tackles_interceptions_90mins,fouls_drawn_90mins,shots_90mins,shots_on_90mins,goals_total_90mins,goals_assists_90mins,penalty_won_90mins,penalty_scored_90mins,dribbles_attempts_90mins,dribbles_success_90mins,penalty_saved_90mins,saves_90min_I,fouls_committed_90mins,cards_yellow_90mins,cards_yellowred_90mins,cards_red_90mins,penalty_commited_90mins,goals_conceded_90mins,penalty_missed_90mins,passing,defending,fouling,dribbling,shooting,goalkeeping
0.23152386256922322,0.05375556328027787,0.18658426635186431,0.1657672203942876,0.15476463291624828,0.09872063756828012,0.035291988847183715,0.06747027790496596,0.168962267131909,0.29599821536200493,0.32122036324721925,0.4310106325965126,0.1056041917133652,0.0694820920536237,0.12646974098168254,0.15475129452403313,0.13497362233747542,0.0,0.0,0.8349266675623555,0.8381167694236755,0.9832850617557175,0.9771102978126422,0.9924968615419977,0.0,0.9304864895523297,0.14436697097868265,0.10440295152619314,0.9251871316192777,0.13204231901176033,0.4210370883479498,0.0
0.22088109562163577,0.07885063138043623,0.028304545754396067,0.02559444359547619,0.031263392895597895,0.036903007747130546,0.022994985837500297,0.05393738596883413,0.03326173313120805,0.022750760769075187,0.01669823410798313,0.028605414901838957,0.010682853549010085,0.003986423436225222,0.0030148911005483396,0.018675209720317415,0.018625903623114066,0.06846329050645823,0.318067198910477,0.9696904855553834,0.8988172892652891,0.9894603137780831,0.9833282820882389,0.9871527038143408,0.31407122608427956,0.9973826590533706,0.08467978157636954,0.03413864320890782,0.965689814900267,0.018637317477716187,0.21369039198656323,0.2335339051670716
0.31758856267701396,0.07056140737648861,0.22439015824990102,0.22828518860633984,0.23748385870213296,0.1814329943133407,0.04119711195553672,0.1315063334917276,0.248467734132382,0.22138097095970477,0.19709009352039006,0.1376226127208538,0.10471928544570626,0.055822855147639,0.032214499437081066,0.33359340776860164,0.32798952691448896,0.0,0.0,0.8050799185329613,0.7928155355302678,0.9753483207454875,0.974731776353518,0.9857550951464338,0.0,0.9750222341534642,0.1793148534372775,0.16398109741381556,0.9067461292617336,0.2414683809907779,0.3126660821582988,0.0
0.3680503951047199,0.06244418320436332,0.12984173606166474,0.1418656440834639,0.15894560377071054,0.18775698746913955,0.07077795762248537,0.22118824345917734,0.13064466038558828,0.09215216326501113,0.06842626411018099,0.04867673955024142,0.05540308478128746,0.014562410525291652,0.008994096003446523,0.09939459294134484,0.09828819453326139,4.698144233027954e-05,0.00011369372135862882,0.8411531449039023,0.7784773174946404,0.9693171121585986,0.9741830518462662,0.965219881646445,2.349072116513977e-05,0.9915999788744573,0.15393484978800884,0.15610688728099534,0.9056701016099705,0.08572246459637153,0.24196984836066746,6.13886282846827e-05
0.5106970261188406,0.5219873470844865,0.816075783389848,0.8660550525085589,0.866027323067602,0.6871449788910684,0.3984923876424244,0.7213190874283788,0.8536235098808134,0.8223046882217638,0.7418450743231296,0.09276216629580779,0.48233074002075355,0.0746016265620513,0.08910774246022506,0.7953713564359929,0.7701780329678003,0.0,0.00040816326530612246,0.14362669054835825,0.8107310339407927,0.9948979591836735,0.9859445007299394,0.9450827793823751,0.0,0.9530612244897959,0.5827727241534821,0.7078077659076065,0.7760565927570278,0.6234436314616645,0.5398161791581445,0.00013605442176870748
0.39001672628740136,0.12850138486486345,0.32931066167402984,0.1567971275235842,0.16059686079112623,0.16723726175335463,0.04998683021784657,0.1368366967050375,0.16814582255319246,0.20674495302644827,0.1907460646929388,0.16368488228909622,0.45300145137873304,0.035585034418518915,0.04610884572371942,0.20615156977151158,0.1980618226610941,0.00014898688915375446,0.0006523335858190287,0.8522478962073821,0.8359854264001713,0.9865284848115514,0.9828557684139764,0.9868971829362271,0.00046501968432838514,0.9714442794426833,0.3252075560512569,0.13429095539818983,0.9289029517538617,0.15198606235107925,0.3157458050349772,0.00042211338643372275
0.5247156908565771,0.6002622291711001,0.10377030000745253,0.1023506472212127,0.12170045005814406,0.1351421334726497,0.09539316403084239,0.19136665115987855,0.10157045833310935,0.0871899567955507,0.05870133986882,0.039679741753986426,0.014309525924730148,0.005484460694698354,0.008475984709988366,0.07767377634607482,0.08631289432191949,0.007811201595479475,0.09817343716545297,0.8791590118443182,0.8355977520949527,0.9896958617251121,0.9891972743892306,0.9795579192288516,0.06959764590761187,0.9958451055343194,0.31076443648996493,0.12919060918854547,0.9346415638564931,0.06776039742395051,0.23797842573253297,0.0585274282228481
0.44511667115001896,0.07055128490742099,0.049978173020611485,0.11792515114008308,0.14795180990272971,0.21060857844658099,0.3757722906750968,0.2489719935486324,0.0845534005984564,0.05787363259568209,0.0412724340777585,0.038529630703467634,0.02025308761697343,0.005312241971074856,0.004585174305620744,0.03887430349287743,0.04442869396093274,0.0,1.4281747133732692e-05,0.8731106172583556,0.7912080697274558,0.9680148218307069,0.9689857754336467,0.9570373792460756,4.49610557913807e-05,0.9971649130512759,0.14647480417375622,0.22024596474262456,0.9116713326992482,0.043292160005835356,0.22788515694676095,1.9747600975037797e-05
